ALIGNMENT,BIRTHPLACE,CITIZENSHIP,CODENAME,City,DETAILED FILE,DURABILITY,EDUCATION,ENERGY,EXPERIENCE,EYECOLOR,FAVORITE HANGOUTS,FIGHTING,GENDER,HAIRCOLOR,HEIGHT,IDENTIFIES AS,INTELLIGENCE,Latitude,Longitude,POWERS URL,PROFILE PIC,REAL NAME,RELATIONSHIP STATUS,SPEED,STRENGTH,State,TARGET,WEIGHT,Zip Code,_id
Bad,"Newark, New Jersey",American,Living Diamond,Newark,https://marvel.fandom.com/wiki/Jack_Winters_(Earth-616),5,Homeschooled,1,Adventurer,Brown,"New York City, New York",2,Male,Brown,72,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Jack_Winters_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/1/1c/Jack_Winters_%28Earth-616%29_from_X-Men_Vol_1_42.png/revision/latest/scale-to-width-down/350?cb=20131106191447,Jack Winters ,Single,2,5,NJ,Jack Winters,198,7102,"{'$oid': '60ba7853eb3d706d33244f4a'}"
Good,"Long Island, New York, USA",American,Kaze,Centereach,https://marvel.fandom.com/wiki/Meredith_McCall_(Earth-616),3,BS in chemical engineering,1,University Professor at Columbia University; Adventurer,Blue,"New York City, New York",5,Female,Brown,68,Heterosexual,3,40.85149705,-73.09942581,https://marvel.fandom.com/wiki/Meredith_McCall_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/c/ca/Meredith_mccall.jpg/revision/latest/scale-to-width-down/250?cb=20121213205248,Meredith McCall,Divorced,2,3,NY,Meredith McCall,130,11720,"{'$oid': '60ba7853eb3d706d33244f4b'}"
Neutral,"Newark, New Jersey",American,Necrodamus,Newark,https://marvel.fandom.com/wiki/Necrodamus_(Earth-616),6,Homeschooled,6,Magician,Black,"New York City, New York",3,Male,Bald,60,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Necrodamus_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/a/a7/Necrodamus_%28Earth-616%29_from_Avengers_Vol_1_128_001.png/revision/latest/scale-to-width-down/350?cb=20200807002347,Necrodamus,Single,8,7,NJ,Necrodamus,120,7102,"{'$oid': '60ba7853eb3d706d33244f4c'}"
Bad,"King of Prussia, Pennsylvania",American,Imus Champion,King Of Prussia,https://marvel.fandom.com/wiki/Imus_Champion_(Earth-616),2,"MBA from Harvard, various degrees in psychology and other fields from Oxford, Cambridge, and other universities",7,Entrepreneur; financier; industrialist; CEO of numerous companies including Championair and Editions Non-Pariel publishing house,Blue,"New York City, New York",6,Male,Black,108,Heterosexual,4,40.09476245,-75.38513336,https://marvel.fandom.com/wiki/Imus_Champion_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/9/9a/Imus_Champion_%28Earth-616%29_from_Avengers_Assemble_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/247?cb=20161029165702,Imus Champion,Single,2,10,PA,Imus Champion,776,19406,"{'$oid': '60ba7853eb3d706d33244f4d'}"
Bad,"Newark, New Jersey",American,Marie Laveau,Newark,https://marvel.fandom.com/wiki/Marie_Laveau_(Earth-616),6,Homeschooled,6,High Voodoo Priestess & Magician,Blue,"Vieux Carré, New Orleans, Louisiana",2,Female,Black,62,Heterosexual,4,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Marie_Laveau_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/9/92/Marie_Laveau_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Horror_2005_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/219?cb=20170515151400,Marie Laveau,Single,9,2,NJ,Marie Laveau,116,7102,"{'$oid': '60ba7853eb3d706d33244f4e'}"
Good,"New Salem, Colorado",American,Nicholas Scratch,Fort Collins,https://marvel.fandom.com/wiki/Nicholas_Scratch_(Earth-616),2,Homeschooled,6,Magician,Blue,Hell,2,Male,Black,75,Heterosexual,2,40.527779,-105.052212,https://marvel.fandom.com/wiki/Nicholas_Scratch_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/5/5c/Nicholas_Scratch_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_9_0001.jpg/revision/latest/scale-to-width-down/266?cb=20170418103118,Nicholas Scratch,Single,9,2,CO,Nicholas Scratch,220,80525,"{'$oid': '60ba7853eb3d706d33244f4f'}"
Good,"Newark, New Jersey",American,Gorilla Girl,Newark,https://marvel.fandom.com/wiki/Fahnbullah_Eddy_(Earth-616),2,Homeschooled,1,Licensed superhero;  carnival per,Brown,"New York City, New York",3,Female,Black,66,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Fahnbullah_Eddy_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/e/ef/Fahnbullah_Eddy_%28Earth-616%29_from_Marvel_Zombies_Evil_Evolution_Vol_1_1_001.png/revision/latest/scale-to-width-down/350?cb=20190615043714,Fahnbullah Eddy,Single,2,4,NJ,Fahnbullah Eddy,116,7102,"{'$oid': '60ba7853eb3d706d33244f50'}"
Good,"Newark, New Jersey",American,Steel Spider,Newark,https://marvel.fandom.com/wiki/Oliver_Osnick_(Earth-616),4,College education focused on engineering,1,Student,Blue,"Phoenix, Arizona; New York City, New York",2,Male,Brown,71,Heterosexual,4,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Oliver_Osnick_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/9/9b/Thunderbolts_Vol_1_114_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20070409072606,Oliver Osnick,Single,2,3,NJ,Oliver Osnick,185,7102,"{'$oid': '60ba7853eb3d706d33244f52'}"
Good,"Newark, New Jersey",American,Number Nine,Newark,https://marvel.fandom.com/wiki/Number_Nine_(Earth-616),4,Homeschooled,1,Adventurer,Blue,"New York City, New York",2,Female,Blond,68,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Number_Nine_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/6/66/Number_Nine_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/267?cb=20061208205129,Unknown,Single,3,4,NJ,Number Nine,101,7102,"{'$oid': '60ba7853eb3d706d33244f53'}"
Good,"Newark, New Jersey",American,Siege,Newark,https://marvel.fandom.com/wiki/John_Kelly_(Earth-616),5,Homeschooled,6, police officer;  soldier,Red,Mobile,4,Male,Blond,96,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/John_Kelly_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/3/38/John_Kelly_%28Earth-616%29_from_Marvel_Zombies_3_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/304?cb=20201116000852,John Kelly,Single,4,6,NJ,John Kelly,950,7102,"{'$oid': '60ba7853eb3d706d33244f54'}"
Bad,"Newark, New Jersey",American,Overlord,Newark,https://marvel.fandom.com/wiki/Kearson_DeWitt_(Earth-616),5,MS in electrical engineering,3,Engineer,Brown,"New York City, New York",3,Male,Black,73,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Kearson_DeWitt_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/4/4a/Kearson_Dewitt_0001.jpg/revision/latest/scale-to-width-down/155?cb=20130429131019,Kearson DeWitt,Single,2,5,NJ,Kearson DeWitt,185,7102,"{'$oid': '60ba7853eb3d706d33244f55'}"
Bad,"Newark, New Jersey",American,Phantazia,Newark,https://marvel.fandom.com/wiki/Eileen_Harsaw_(Earth-616),2,Homeschooled,6,Professional criminal; subversive,Blue,"New York City, New York",3,Female,Blond,65,Heterosexual,4,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Eileen_Harsaw_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b8/Eileen_Harsaw_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_Vol_1_7_0001.jpg/revision/latest/scale-to-width-down/350?cb=20061120211823,Eileen Harsaw,Single,9,2,NJ,Eileen Harsaw,111,7102,"{'$oid': '60ba7853eb3d706d33244f56'}"
Neutral,"Newark, New Jersey",American,Thornn,Newark,https://marvel.fandom.com/wiki/Lucia_Callasantos_(Earth-616),3,Homeschooled,1, thief,Yellow,"New York City, New York",3,Female,Red,70,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Lucia_Callasantos_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/d/dc/Lucia_Callasantos_%28Earth-616%29_from_X-Force_Vol_1_6.jpg/revision/latest/scale-to-width-down/178?cb=20140620001807,Lucia Callasantos,Single,3,3,NJ,Lucia Callasantos,137,7102,"{'$oid': '60ba7853eb3d706d33244f57'}"
Good,"Newark, New Jersey",American,Lynx,Newark,https://marvel.fandom.com/wiki/Lynx_(Earth-616),2,Homeschooled,1,Mercernary,Brown,Canadian Wilderness ,2,Female,Brown,66,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Lynx_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/d/d5/Lynx_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_6_001.jpg/revision/latest/scale-to-width-down/284?cb=20201120065834,Unknown,Single,3,2,NJ,Lynx,139,7102,"{'$oid': '60ba7853eb3d706d33244f58'}"
Bad,"Newark, New Jersey",American,Sister Nil,Newark,https://marvel.fandom.com/wiki/Sister_Nil_(Earth-616),6,Homeschooled,2,Adventurer,Black,"Shadowside Dimension; Pre-Cataclysmic Atlantis; Doctor Strange's Mansion",2,Female,Black,63,Heterosexual,1,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Sister_Nil_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/7/7d/Sister_Nil_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Mystic_Arcana_The_Book_of_Marvel_Magic_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/247?cb=20181030073554,Nil,Single,3,2,NJ,Sister Nil,96,7102,"{'$oid': '60ba7853eb3d706d33244f59'}"
Good,"Seattle, Washington",American,Cadaver,Seattle,https://marvel.fandom.com/wiki/Cody_Fleischer_(Earth-616),4,Homeschooled,3,Champion of Agamotto,Brown,"New York City, New York",4,Male,Brown,68,Heterosexual,2,47.6038321,-122.3300624,https://marvel.fandom.com/wiki/Cody_Fleischer_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/7/7c/Cody_Fleischer_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Mystic_Arcana_The_Book_of_Marvel_Magic_Vol_1_1_0001.png/revision/latest/scale-to-width-down/238?cb=20170408174531,Cody Fleischer,Single,2,4,WA,Cody Fleischer,160,98104,"{'$oid': '60ba7853eb3d706d33244f5a'}"
Good,"Newark, New Jersey",American,Phil Sheldon,Newark,https://marvel.fandom.com/wiki/Philip_Sheldon_(Earth-616),2,Homeschooled,1,Retired; ;  freelance photographer,Green,"New York City, New York",2,Male,Grey,71,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Philip_Sheldon_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/6/63/Marvels_Vol_1_3_page_08_Phillip_Sheldon_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/349?cb=20100727044118,Philip Aaron Sheldon ,Married,2,2,NJ,Philip Sheldon,165,7102,"{'$oid': '60ba7853eb3d706d33244f5b'}"
Good,"Springdale, Pennsylvania",American,Helix,Springdale,https://marvel.fandom.com/wiki/Rafael_Carago_(Earth-616),6,Homeschooled,2,Adventurer,White,"New York City, New York",2,Male,Black,95,Heterosexual,2,40.5409008,-79.7839373,https://marvel.fandom.com/wiki/Rafael_Carago_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b3/Rafael_Carago_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_5_0001.png/revision/latest/scale-to-width-down/350?cb=20170430050752,Rafael Carago,Single,3,5,PA,Rafael Carago,338,15144,"{'$oid': '60ba7853eb3d706d33244f5c'}"
Bad,"Newark, New Jersey",American,Vessel,Newark,https://marvel.fandom.com/wiki/Vessel_(Earth-616),2,Homeschooled,3,Terrorist; bodyguard,Red,"Morlock Tunnels, New York City",2,Male,Black,78,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Vessel_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/0/0b/Vessel_%28Earth-616%29_from_Uncanny_X-Men_Vol_1_324.png/revision/latest/scale-to-width-down/350?cb=20140620003055,Unknown,Single,2,4,NJ,Vessel,320,7102,"{'$oid': '60ba7853eb3d706d33244f5d'}"
Good,"Northampton, Massachusetts",American,Typeface,Northampton,https://marvel.fandom.com/wiki/Gordon_Thomas_(Earth-616),2,B.S. from the University of Massachusetts,3,Vigilante;  terrorist; soldier; signsmith,Blue,New York,4,Male,Brown,69,Heterosexual,2,42.3178989,-72.6311006,https://marvel.fandom.com/wiki/Gordon_Thomas_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/5/51/Gordon_Thomas_%28Earth-616%29_from_Civil_War_Front_Line_Vol_1_3_0001.jpg/revision/latest/scale-to-width-down/248?cb=20210307092701,Gordon Thomas,Separated,2,2,MA,Gordon Thomas,160,1060,"{'$oid': '60ba7853eb3d706d33244f5f'}"
Neutral,"Newark, New Jersey",American,Watchdog,Newark,https://marvel.fandom.com/wiki/Normie_(Earth-616),3,Homeschooled,1,Adventurer,Black,"New York City, New York",3,Male,Brown,71,Heterosexual,1,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Normie_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/a/a5/Normie_%28Earth-616%29_from_Sentry_Vol_2_2_001.jpg/revision/latest/scale-to-width-down/153?cb=20180718223506,Normie,Single,3,4,NJ,Normie,30,7102,"{'$oid': '60ba7853eb3d706d33244f60'}"
Good,"Newark, New Jersey",American,Dr. Sal Kennedy,Newark,https://marvel.fandom.com/wiki/Sal_Kennedy_(Earth-616),2,"Ph.D. in ethnobotany, advanced degree in information technology",1,Philosopher,Blue,Helicarrier,2,Male,White,71,Heterosexual,6,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Sal_Kennedy_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/9/9d/Sal_Kennedy_%28Earth-616%29_from_All-New_Iron_Manual_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/214?cb=20170406181315,Sal Kennedy,Single,2,2,NJ,Sal Kennedy,235,7102,"{'$oid': '60ba7853eb3d706d33244f61'}"
Good,"Newark, New Jersey",American,Microbe,Newark,https://marvel.fandom.com/wiki/Zachary_Smith_Jr._(Earth-616),2,Homeschooled,1,Superhero;  laboratory assistant and reality TV star,Hazel,Mobile,2,Male,Black,77,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Zachary_Smith_Jr._(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/c/cd/Zachary_Smith_Jr_%28Earth-616%29_from_Civil_War_Vol_1_1.png/revision/latest/scale-to-width-down/333?cb=20141113000336,"Zachary Smith, Jr.",Single,1,2,NJ,Zachary Smith Jr.,330,7102,"{'$oid': '60ba7853eb3d706d33244f62'}"
Good,"Newark, New Jersey",American,Nighthawk,Newark,https://marvel.fandom.com/wiki/Joaquin_Pennysworth_(Earth-616),2,Homeschooled,4,Adventurer;  S.H.I.E.L.D. agent,Brown,"Defenders Headquarters, Hoboken, New Jersey",4,Male,Black,73,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Joaquin_Pennysworth_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/4/46/Joaquin_Pennysworth_%28Earth-616%29_from_Last_Defenders_Vol_1_6_001.jpg/revision/latest/scale-to-width-down/133?cb=20110428150215,Joaquin Pennysworth,Single,3,2,NJ,Joaquin Pennysworth,220,7102,"{'$oid': '60ba7853eb3d706d33244f64'}"
Bad,"Newark, New Jersey",American,Vulture,Newark,https://marvel.fandom.com/wiki/James_Natale_(Earth-616),4,Homeschooled,1,Criminal,Yellow,"New York City, New York",2,Male,Brown,72,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/James_Natale_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/2/26/Amazing_Spider-Man_Vol_1_623_Villain_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20120802091157,James Natale ,Single,2,4,NJ,James Natale,210,7102,"{'$oid': '60ba7853eb3d706d33244f65'}"
Good,"Newark, New Jersey",American,Father Time,Newark,https://marvel.fandom.com/wiki/Larry_Scott_(Earth-616),2,Homeschooled,1,Adventurer,Brown,"New York City, New York",4,Male,ReddishBlond,71,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Larry_Scott_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/5/5f/Larry_Scott_%28Earth-616%29_from_Captain_America_Comics_Vol_1_6_001.jpg/revision/latest/scale-to-width-down/350?cb=20191001191313,Larry Scott,Single,2,3,NJ,Larry Scott,191,7102,"{'$oid': '60ba7853eb3d706d33244f66'}"
Good,"Chicago, Illinois",American,Witness,Chicago,https://marvel.fandom.com/wiki/Witness_(WWII)_(Earth-616),2,"Police academy training, some college",1,Adventurer;  police officer,Brown,Mobile,4,Male,Brown,66,Heterosexual,3,41.87556160000001,-87.6244212,https://marvel.fandom.com/wiki/Witness_(WWII)_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/d/da/Twelve_Vol_1_5_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160820191238,Unknown,Single,2,3,IL,Witness ,180,60605,"{'$oid': '60ba7853eb3d706d33244f67'}"
Good,"Newark, New Jersey",American,Santa Claus,Newark,https://marvel.fandom.com/wiki/Santa_Claus_(Earth-616),3,Homeschooled,6,Gift-bringer,Blue,"Santa's Workshop, North Pole",1,Male,White,72,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Santa_Claus_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/3/3f/Deadpool_Vol_7_7_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180919064631,Unknown,Married,9,6,NJ,Santa Claus,250,7102,"{'$oid': '60ba7853eb3d706d33244f68'}"
Bad,"Newark, New Jersey",American,Iron Mask,Newark,https://marvel.fandom.com/wiki/Don_Hertz_(Earth-616),2,Homeschooled,1,Blacksmith; criminal mastermind,Blue,Old West,3,Male,Black,72,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Don_Hertz_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/3/39/Don_Hertz_%28Earth-616%29_from_Wolverine_and_the_X-Men_Vol_1_27_003.jpg/revision/latest/scale-to-width-down/350?cb=20130330224343,Don Hertz ,Single,2,2,NJ,Don Hertz,176,7102,"{'$oid': '60ba7853eb3d706d33244f69'}"
Bad,"Newark, New Jersey",American,Brothers Grimm,Newark,https://marvel.fandom.com/wiki/Nathan_Dolly_(Earth-616),2,Homeschooled,6,Criminal,Brown,"North Hollywood, CA",2,Male,Brown,69,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Nathan_Dolly_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/be/Nathan_Dolly_%28Earth-616%29_from_Spider-Woman_Vol_1_12_001.jpg/revision/latest/scale-to-width-down/350?cb=20210212230236,Nathan Dolly,Married,3,2,NJ,Nathan Dolly,190,7102,"{'$oid': '60ba7853eb3d706d33244f6a'}"
Neutral,"Newark, New Jersey",American,Joe Smith,Newark,https://marvel.fandom.com/wiki/Joseph_Smith_(Earth-616),3,High school,2,Actor; boxer and wrestler,Blue,"New York City, New York",2,Male,Red,73,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Joseph_Smith_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b9/Joseph_Smith_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_38_0001.jpg/revision/latest/scale-to-width-down/202?cb=20191206022906,"Joseph ""Joe"" Smith ",Married,2,4,NJ,Joseph Smith,225,7102,"{'$oid': '60ba7853eb3d706d33244f6b'}"
Bad,"Newark, New Jersey",American,Tarantula,Newark,https://marvel.fandom.com/wiki/Clay_Riley_(Earth-616),2,Homeschooled,2,Owner of Riley Mining and Manufactoring Company; copper miner; criminal; racketeer,Grey,"New York City, New York",5,Male,Brown,74,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Clay_Riley_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/8/81/Clay_Riley_%28Earth-616%29_001.jpg/revision/latest/scale-to-width-down/267?cb=20140311011602,Clay Riley,Single,2,2,NJ,Clay Riley,210,7102,"{'$oid': '60ba7853eb3d706d33244f6c'}"
Bad,"Vinegar Hill, Brooklyn, New York",American,Cowled Commander,Ithaca,https://marvel.fandom.com/wiki/Brian_Muldoon_(Earth-616),2,Police academy training,1,Anarchist;  police officer,Blue,New York City,4,Male,Brown,71,Heterosexual,2,42.449336,-76.51825500000002,https://marvel.fandom.com/wiki/Brian_Muldoon_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/5/5d/Brian_Muldoon_%28Earth-616%29_-_Captain_America_Vol_1_242_001.jpg/revision/latest/scale-to-width-down/235?cb=20160619204701,Brian Muldoon,Married,2,2,NY,Brian Muldoon,200,14850,"{'$oid': '60ba7853eb3d706d33244f6e'}"
Neutral,"Newark, New Jersey",American,Damon Dran,Newark,https://marvel.fandom.com/wiki/Damon_Dran_(Earth-616),7,Homeschooled,1,Businessman; criminal,Blue,"New York City, New York",2,Male,Grey,68,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Damon_Dran_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/a/ae/Damon_Dran_%28Earth-616%29_from_Black_Widow_Vol_5_6_001.jpg/revision/latest/scale-to-width-down/350?cb=20140508012836,Damon Dran,Single,2,4,NJ,Damon Dran,150,7102,"{'$oid': '60ba7853eb3d706d33244f6f'}"
