,_id,TARGET,CODENAME,REAL NAME,GENDER,RELATIONSHIP STATUS,ALIGNMENT,HEIGHT,WEIGHT,EYECOLOR,HAIRCOLOR,IDENTIFIES AS,BIRTHPLACE,CITIZENSHIP,EDUCATION,EXPERIENCE,INTELLIGENCE,STRENGTH,SPEED,DURABILITY,ENERGY,FIGHTING,PROFILE PIC,FAVORITE HANGOUTS,DETAILED FILE,POWERS URL,City,State,Zip Code,Latitude,Longitude
744,{'$oid': '60ba7853eb3d706d33244f66'},Larry Scott,Father Time,Larry Scott,Male,Single,Good,71,191.0,Brown,ReddishBlond,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,2,3,2,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/5/5f/Larry_Scott_%28Earth-616%29_from_Captain_America_Comics_Vol_1_6_001.jpg/revision/latest/scale-to-width-down/350?cb=20191001191313,"New York City, New York",https://marvel.fandom.com/wiki/Larry_Scott_(Earth-616),https://marvel.fandom.com/wiki/Larry_Scott_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
745,{'$oid': '60ba7853eb3d706d33244f67'},Witness ,Witness,Unknown,Male,Single,Good,66,180.0,Brown,Brown,Heterosexual,"Chicago, Illinois",American,"Police academy training, some college",Adventurer;  police officer,3,3,2,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/d/da/Twelve_Vol_1_5_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160820191238,Mobile,https://marvel.fandom.com/wiki/Witness_(WWII)_(Earth-616),https://marvel.fandom.com/wiki/Witness_(WWII)_(Earth-616)#Powers_and_Abilities,Chicago,IL,60605,41.8755616,-87.6244212
746,{'$oid': '60ba7853eb3d706d33244f68'},Santa Claus,Santa Claus,Unknown,Male,Married,Good,72,250.0,Blue,White,Heterosexual,"Newark, New Jersey",American,Homeschooled,Gift-bringer,3,6,9,3,6,1,https://static.wikia.nocookie.net/marveldatabase/images/3/3f/Deadpool_Vol_7_7_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180919064631,"Santa's Workshop, North Pole",https://marvel.fandom.com/wiki/Santa_Claus_(Earth-616),https://marvel.fandom.com/wiki/Santa_Claus_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
747,{'$oid': '60ba7853eb3d706d33244f69'},Don Hertz,Iron Mask,Don Hertz ,Male,Single,Bad,72,176.0,Blue,Black,Heterosexual,"Newark, New Jersey",American,Homeschooled,Blacksmith; criminal mastermind,2,2,2,2,1,3,https://static.wikia.nocookie.net/marveldatabase/images/3/39/Don_Hertz_%28Earth-616%29_from_Wolverine_and_the_X-Men_Vol_1_27_003.jpg/revision/latest/scale-to-width-down/350?cb=20130330224343,Old West,https://marvel.fandom.com/wiki/Don_Hertz_(Earth-616),https://marvel.fandom.com/wiki/Don_Hertz_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
748,{'$oid': '60ba7853eb3d706d33244f6a'},Nathan Dolly,Brothers Grimm,Nathan Dolly,Male,Married,Bad,69,190.0,Brown,Brown,Heterosexual,"Newark, New Jersey",American,Homeschooled,Criminal,2,2,3,2,6,2,https://static.wikia.nocookie.net/marveldatabase/images/b/be/Nathan_Dolly_%28Earth-616%29_from_Spider-Woman_Vol_1_12_001.jpg/revision/latest/scale-to-width-down/350?cb=20210212230236,"North Hollywood, CA",https://marvel.fandom.com/wiki/Nathan_Dolly_(Earth-616),https://marvel.fandom.com/wiki/Nathan_Dolly_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
749,{'$oid': '60ba7853eb3d706d33244f6b'},Joseph Smith,Joe Smith,"Joseph ""Joe"" Smith ",Male,Married,Neutral,73,225.0,Blue,Red,Heterosexual,"Newark, New Jersey",American,High school,Actor; boxer and wrestler,2,4,2,3,2,2,https://static.wikia.nocookie.net/marveldatabase/images/b/b9/Joseph_Smith_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_38_0001.jpg/revision/latest/scale-to-width-down/202?cb=20191206022906,"New York City, New York",https://marvel.fandom.com/wiki/Joseph_Smith_(Earth-616),https://marvel.fandom.com/wiki/Joseph_Smith_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
750,{'$oid': '60ba7853eb3d706d33244f6c'},Clay Riley,Tarantula,Clay Riley,Male,Single,Bad,74,210.0,Grey,Brown,Heterosexual,"Newark, New Jersey",American,Homeschooled,Owner of Riley Mining and Manufactoring Company; copper miner; criminal; racketeer,3,2,2,2,2,5,https://static.wikia.nocookie.net/marveldatabase/images/8/81/Clay_Riley_%28Earth-616%29_001.jpg/revision/latest/scale-to-width-down/267?cb=20140311011602,"New York City, New York",https://marvel.fandom.com/wiki/Clay_Riley_(Earth-616),https://marvel.fandom.com/wiki/Clay_Riley_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
751,{'$oid': '60ba7853eb3d706d33244f6d'},Jason Roland,Hangman,Jason Roland,Male,Divorced,Bad,72,280.0,Brown,Brown,Heterosexual,"Westmore, Vermont",American,Homeschooled, horror actor,2,4,2,3,1,3,https://static.wikia.nocookie.net/marveldatabase/images/8/89/Jason_Roland_%28Earth-616%29_from_Avengers_West_Coast_Vol_2_76_0001.jpg/revision/latest/scale-to-width-down/286?cb=20070913000342,"formerly Imperial Studios, Los Angeles; Satannish's Hell",https://marvel.fandom.com/wiki/Jason_Roland_(Earth-616),https://marvel.fandom.com/wiki/Jason_Roland_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
752,{'$oid': '60ba7853eb3d706d33244f6e'},Brian Muldoon,Cowled Commander,Brian Muldoon,Male,Married,Bad,71,200.0,Blue,Brown,Heterosexual,"Vinegar Hill, Brooklyn, New York",American,Police academy training,Anarchist;  police officer,2,2,2,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/5/5d/Brian_Muldoon_%28Earth-616%29_-_Captain_America_Vol_1_242_001.jpg/revision/latest/scale-to-width-down/235?cb=20160619204701,New York City,https://marvel.fandom.com/wiki/Brian_Muldoon_(Earth-616),https://marvel.fandom.com/wiki/Brian_Muldoon_(Earth-616)#Powers_and_Abilities,Ithaca,NY,14850,42.449336,-76.518255
753,{'$oid': '60ba7853eb3d706d33244f6f'},Damon Dran,Damon Dran,Damon Dran,Male,Single,Neutral,68,150.0,Blue,Grey,Heterosexual,"Newark, New Jersey",American,Homeschooled,Businessman; criminal,3,4,2,7,1,2,https://static.wikia.nocookie.net/marveldatabase/images/a/ae/Damon_Dran_%28Earth-616%29_from_Black_Widow_Vol_5_6_001.jpg/revision/latest/scale-to-width-down/350?cb=20140508012836,"New York City, New York",https://marvel.fandom.com/wiki/Damon_Dran_(Earth-616),https://marvel.fandom.com/wiki/Damon_Dran_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
754,{'$oid': '60ba7853eb3d706d33244f70'},Ramrod ,Ramrod,Unknown,Male,Single,Bad,81,300.0,Blue,Brown,Heterosexual,"Newark, New Jersey",American,Homeschooled," Construction ""Ramrod""",2,4,3,3,1,3,https://static.wikia.nocookie.net/marveldatabase/images/7/7a/Ramrod_%28Cyborg%29_%28Earth-616%29_1.jpg/revision/latest/scale-to-width-down/275?cb=20130407093354,"San Francisco, California",https://marvel.fandom.com/wiki/Ramrod_(Cyborg)_(Earth-616),https://marvel.fandom.com/wiki/Ramrod_(Cyborg)_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
755,{'$oid': '60ba7853eb3d706d33244f71'},Brynocki,Brynocki,Unknown,Male,Single,Bad,30,60.0,Black,Black,Heterosexual,"Newark, New Jersey",American,Homeschooled,Bodyguard; Butler,2,2,2,4,1,1,https://static.wikia.nocookie.net/marveldatabase/images/0/0d/Brynocki_%28Earth-616%29_and_Simon_Bretnor_%28Earth-616%29_from_Master_of_Kung_Fu_Vol_1_35_001.jpg/revision/latest/scale-to-width-down/350?cb=20150312140321,"Mordillo Island, East China Sea",https://marvel.fandom.com/wiki/Brynocki_(Earth-616),https://marvel.fandom.com/wiki/Brynocki_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
756,{'$oid': '60ba7853eb3d706d33244f72'},Mitchell Tanner,Warhawk,Mitchell Tanner,Male,Single,Bad,75,550.0,Blue,Black,Heterosexual,"Newark, New Jersey",American,Homeschooled,Mercenary,2,4,2,5,1,6,https://static.wikia.nocookie.net/marveldatabase/images/5/58/Mitchell_Tanner_%28Earth-616%29_from_Luke_Cage_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/306?cb=20210208150258,"New York City, New York",https://marvel.fandom.com/wiki/Mitchell_Tanner_(Earth-616),https://marvel.fandom.com/wiki/Mitchell_Tanner_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
757,{'$oid': '60ba7853eb3d706d33244f73'},Antoine Delsoin,Hypno-Hustler,Antoine Delsoin,Male,Single,Bad,71,180.0,Brown,Black,Heterosexual,"Newark, New Jersey",American,unknown,Musician; professional criminal,2,2,2,2,6,2,https://static.wikia.nocookie.net/marveldatabase/images/6/63/Antoine_Delsoin_%28Earth-616%29_from_Avenging_Spider-Man_Vol_1_13_0002.jpg/revision/latest/scale-to-width-down/350?cb=20121022194903,Mobile,https://marvel.fandom.com/wiki/Antoine_Delsoin_(Earth-616),https://marvel.fandom.com/wiki/Antoine_Delsoin_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
758,{'$oid': '60ba7853eb3d706d33244f74'},White Dragon ,White Dragon,Unknown,Male,Single,Bad,68,160.0,Brown,MultiColored,Heterosexual,"Newark, New Jersey",American,Homeschooled,Criminal; crimelord; mobster,2,2,2,2,4,5,https://static.wikia.nocookie.net/marveldatabase/images/9/93/Deadly_Hands_of_Kung_Fu_Vol_2_3_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20140424031025,"London, England, United Kingdom",https://marvel.fandom.com/wiki/White_Dragon_(Chinatown)_(Earth-616),https://marvel.fandom.com/wiki/White_Dragon_(Chinatown)_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
759,{'$oid': '60ba7853eb3d706d33244f75'},Randall Spector,Shadowknight,Randall Spector,Male,Single,Bad,72,190.0,Brown,Brown,Heterosexual,"Chicago, Illinois",American,High school graduate,Serial killer;  mercenary,2,4,2,6,2,4,https://static.wikia.nocookie.net/marveldatabase/images/c/c8/Shadowland_Moon_Knight_Vol_1_2_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180109202606,ItalyNew York City,https://marvel.fandom.com/wiki/Randall_Spector_(Earth-616),https://marvel.fandom.com/wiki/Randall_Spector_(Earth-616)#Powers_and_Abilities,Chicago,IL,60605,41.8755616,-87.6244212
760,{'$oid': '60ba7853eb3d706d33244f76'},Carson Knowles,Black Spectre,Carson Knowles,Male,Divorced,Bad,72,185.0,Brown,Blond,Heterosexual,"Newark, New Jersey",American,Presumed high school graduate,Would-be conqueror; subway maintenance worker;  politician; deliveryman; soldier,2,2,2,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/5/5a/Carson_Knowles_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Update_Vol_1_2_0002.jpg/revision/latest/scale-to-width-down/335?cb=20200210203402,"New York City, New York",https://marvel.fandom.com/wiki/Carson_Knowles_(Earth-616),https://marvel.fandom.com/wiki/Carson_Knowles_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
761,{'$oid': '60ba7853eb3d706d33244f77'},Mistress Love,Mistress Love,Unknown,Female,Single,Neutral,71,100.0,MultiColored,MultiColored,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,3,4,9,7,6,1,https://static.wikia.nocookie.net/marveldatabase/images/c/c7/Mistress_Love_%28Earth-616%29_from_Thanos_The_Infinity_Finale_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/231?cb=20160426135417,"New York City, New York",https://marvel.fandom.com/wiki/Mistress_Love_(Earth-616),https://marvel.fandom.com/wiki/Mistress_Love_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
762,{'$oid': '60ba7853eb3d706d33244f78'},Shingen Harada,Lord Shingen,Shingen Harada,Male,Widowed,Bad,70,185.0,Brown,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled, head of Clan Yashida of the Yakuza; crimelord; mobster; drug lord,3,3,2,2,1,5,https://static.wikia.nocookie.net/marveldatabase/images/e/ea/Shingen_Harada_%28Earth-616%29_vs._James_Howlett_%28Earth-616%29_from_Ultra_X-Men_Wolverine_%28Trading_Cards%29_Textless.JPG/revision/latest/scale-to-width-down/350?cb=20200229081041,"New York City, New York",https://marvel.fandom.com/wiki/Shingen_Harada_(Earth-616),https://marvel.fandom.com/wiki/Shingen_Harada_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
763,{'$oid': '60ba7853eb3d706d33244f79'},Zsaji,Zsaji,Zsaji,Female,Single,Neutral,63,130.0,MultiColored,White,Heterosexual,"Newark, New Jersey",American,Homeschooled,Healer,2,2,2,2,3,1,https://static.wikia.nocookie.net/marveldatabase/images/2/26/Zsaji_%28Earth-616%29_from_Deadpool%27s_Secret_Secret_Wars_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/173?cb=20170104233438,"New York City, New York",https://marvel.fandom.com/wiki/Zsaji_(Earth-616),https://marvel.fandom.com/wiki/Zsaji_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
764,{'$oid': '60ba7853eb3d706d33244f7a'},Cairbre,Caber,Cairbre,Male,Single,Good,80,590.0,Blue,Black,Heterosexual,"Tír na nÓg, Otherworld",American,Educated extensively by his father Ogma,Warrior; God of speed and bards,3,5,3,6,1,4,https://static.wikia.nocookie.net/marveldatabase/images/2/29/Cairbre_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Master_Edition_Vol_1_26_0001.jpg/revision/latest/scale-to-width-down/255?cb=20190702043828,Avalon,https://marvel.fandom.com/wiki/Cairbre_(Earth-616),https://marvel.fandom.com/wiki/Cairbre_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
765,{'$oid': '60ba7853eb3d706d33244f7b'},Jack Taggert,Firepower,Jack Taggert,Male,Single,Bad,69,230.0,Brown,Black,Heterosexual,"Newark, New Jersey",American,Military training,Mercenary,2,6,2,6,6,3,https://static.wikia.nocookie.net/marveldatabase/images/8/83/Jack_Taggert_%28Earth-616%29_from_Black_Cat_Vol_1_11_001.jpg/revision/latest/scale-to-width-down/350?cb=20200612042937,Mobile,https://marvel.fandom.com/wiki/Jack_Taggert_(Earth-616),https://marvel.fandom.com/wiki/Jack_Taggert_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
766,{'$oid': '60ba7853eb3d706d33244f7c'},Winston Manchester,Skyhawk,Winston Manchester,Male,Single,Good,71,130.0,Brown,Brown,Heterosexual,"Newark, New Jersey",American,Homeschooled,Businessman,3,4,3,3,1,3,https://static.wikia.nocookie.net/marveldatabase/images/b/bc/Winston_Manchester_%28Earth-616%29_from_Avengers_Assemble_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/295?cb=20161029200729,"New York City, New York",https://marvel.fandom.com/wiki/Winston_Manchester_(Earth-616),https://marvel.fandom.com/wiki/Winston_Manchester_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
767,{'$oid': '60ba7853eb3d706d33244f7d'},Christopher Daniels,Suicide,Christopher Daniels,Male,Single,Neutral,74,225.0,Brown,Black,Heterosexual,"Newark, New Jersey",American,Homeschooled,Vigilante,2,4,2,7,1,2,https://static.wikia.nocookie.net/marveldatabase/images/7/7d/Christopher_Daniels_%28Earth-616%29_from_Ghost_Rider_Vol_3_35_0001.jpg/revision/latest/scale-to-width-down/257?cb=20080326213340,"New York City, New York",https://marvel.fandom.com/wiki/Christopher_Daniels_(Earth-616),https://marvel.fandom.com/wiki/Christopher_Daniels_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
768,{'$oid': '60ba7853eb3d706d33244f7e'},Dirtnap,Dirtnap,Unknown,Male,Single,Bad,68,155.0,Brown,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled,Criminal,9,9,9,9,8,8,https://static.wikia.nocookie.net/marveldatabase/images/a/a0/Dirtnap_%28Earth-616%29_from_Wolverine_Vol_2_95_001.jpg/revision/latest/scale-to-width-down/350?cb=20130426053320,"New York City, New York",https://marvel.fandom.com/wiki/Dirtnap_(Earth-616),https://marvel.fandom.com/wiki/Dirtnap_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
769,{'$oid': '60ba7853eb3d706d33244f7f'},William Allen,Carrion,William Allen,Male,Single,Bad,70,175.0,Yellow,Bald,Heterosexual,"Newark, New Jersey",American,Doctorate in unknown field,Mercenary;  doctor,5,4,9,4,2,2,https://static.wikia.nocookie.net/marveldatabase/images/a/af/William_Allen_%28Earth-616%29_from_Superior_Spider-Man_Team-Up_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/253?cb=20160620025746,"New York City, New York",https://marvel.fandom.com/wiki/William_Allen_(Earth-616),https://marvel.fandom.com/wiki/William_Allen_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
770,{'$oid': '60ba7853eb3d706d33244f80'},Charlotte Witter,Spider-Woman,Charlotte Witter,Female,Single,Bad,70,128.0,Green,Blond,Heterosexual,"Newark, New Jersey",American,Homeschooled,Fashion designer; professional criminal,2,5,4,4,4,3,https://static.wikia.nocookie.net/marveldatabase/images/b/bc/Charlotte_Witter_%28Earth-616%29_from_Marvel_Comics_Presents_Vol_3_8_001.png/revision/latest/scale-to-width-down/350?cb=20190821181658,New York City,https://marvel.fandom.com/wiki/Charlotte_Witter_(Earth-616),https://marvel.fandom.com/wiki/Charlotte_Witter_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
771,{'$oid': '60ba7853eb3d706d33244f81'},Red Shift,Red Shift,Unknown,Male,Single,Neutral,76,250.0,MultiColored,MultiColored,Heterosexual,"Newark, New Jersey",American,Homeschooled,Herald of Galactus,2,4,7,6,6,3,https://static.wikia.nocookie.net/marveldatabase/images/2/2a/Red_Shift_%28Earth-616%29_from_Annihilation_The_Nova_Corps_Files_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/233?cb=20210209175923,"New York City, New York",https://marvel.fandom.com/wiki/Red_Shift_(Earth-616),https://marvel.fandom.com/wiki/Red_Shift_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
772,{'$oid': '60ba7853eb3d706d33244f82'},John Lopez,Washout,John Lopez,Male,Single,Neutral,70,180.0,Brown,Black,Heterosexual,"Newark, New Jersey",American,Homeschooled,Agent of Weapon X,2,2,2,6,4,3,https://static.wikia.nocookie.net/marveldatabase/images/2/24/Weapon_X_Vol_2_9_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20111104000447,"New York City, New York",https://marvel.fandom.com/wiki/John_Lopez_(Earth-616),https://marvel.fandom.com/wiki/John_Lopez_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
773,{'$oid': '60ba7853eb3d706d33244f83'},James Murch,James Murch,James Murch ,Male,Single,Good,70,182.0,Brown,Brown,Heterosexual,"Newark, New Jersey",American,Homeschooled,Federal Agent,2,2,2,2,1,2,https://static.wikia.nocookie.net/marveldatabase/images/b/b7/James_Murch_%28Earth-616%29_Avengers_Earth%27s_Mightiest_Heroes_Vol_1_1.jpg/revision/latest/scale-to-width-down/304?cb=20140902000719,"New York City, New York",https://marvel.fandom.com/wiki/James_Murch_(Earth-616),https://marvel.fandom.com/wiki/James_Murch_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
774,{'$oid': '60ba7853eb3d706d33244f84'},Hit-Monkey,Hit-Monkey,Unknown,Male,Single,Neutral,29,31.0,Amber,Grey,Heterosexual,"Honshu, Japan",American,"Raised with macaque traditions, self-taught in martial arts",Assassin,2,2,3,2,1,6,https://static.wikia.nocookie.net/marveldatabase/images/d/df/Hit-Monkey_%28Earth-616%29_from_Deadpool_Vol_4_61_0002.jpg/revision/latest/scale-to-width-down/329?cb=20141018182308,"Mobile, formerly Japan",https://marvel.fandom.com/wiki/Hit-Monkey_(Earth-616),https://marvel.fandom.com/wiki/Hit-Monkey_(Earth-616)#Powers_and_Abilities,,,969-6495,37.490012,139.8356621412412
775,{'$oid': '60ba7853eb3d706d33244f85'},Doombot ,Doombot,Doombot ,Male,Single,Good,79,415.0,Red,Bald,Heterosexual,"Castle von Doom, Doomstadt, Latveria",American,Programmed by Doctor Doom,Adventurer,6,4,5,5,4,4,https://static.wikia.nocookie.net/marveldatabase/images/b/b3/Doombot_%28Avenger%29_%28Earth-616%29_from_Runaways_Vol_5_8_001.jpg/revision/latest/scale-to-width-down/300?cb=20180509165708,"The Hostel, Bronson Canyon, Los Angeles; California; formerly mobile; Hank Pym's Research Lab, Crofton University, Washington, D.C.",https://marvel.fandom.com/wiki/Doombot_(Avenger)_(Earth-616),https://marvel.fandom.com/wiki/Doombot_(Avenger)_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
776,{'$oid': '60ba7853eb3d706d33244f86'},Flexo,Flexo,Flexo,Non-Binary,Single,Good,72,700.0,Black,Bald,Heterosexual,"Newark, New Jersey",American,Homeschooled,Servant; crimefighter,2,4,3,5,1,2,https://static.wikia.nocookie.net/marveldatabase/images/6/66/Flexo_%28Earth-616%29_from_Marvel_Zombies_Destroy%21_Vol_1_1_0004.jpg/revision/latest/scale-to-width-down/290?cb=20190815000917,Mobile,https://marvel.fandom.com/wiki/Flexo_(Earth-616),https://marvel.fandom.com/wiki/Flexo_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
777,{'$oid': '60ba7853eb3d706d33244f87'},Roy Chambers,Blue Blade,Roy Chambers,Male,Single,Neutral,74,180.0,Blue,Blond,Heterosexual,"Newark, New Jersey",American,Homeschooled,Entertainer; licensed adventurer,2,3,2,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/f/f2/Twelve_Vol_1_9_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20111118045906,"New York City, New York",https://marvel.fandom.com/wiki/Roy_Chambers_(Earth-616),https://marvel.fandom.com/wiki/Roy_Chambers_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
778,{'$oid': '60ba7853eb3d706d33244f88'},Captain Barracuda,Captain Barracuda,Unknown,Male,Single,Neutral,72,210.0,Brown,Black,Heterosexual,"Newark, New Jersey",American,Homeschooled,Pirate,2,2,2,2,1,3,https://static.wikia.nocookie.net/marveldatabase/images/b/b2/Captain_Barracuda_%28Earth-616%29_from_Iron_Man_2020_Vol_2_2_001.jpg/revision/latest/scale-to-width-down/321?cb=20200216050947,Mobile,https://marvel.fandom.com/wiki/Captain_Barracuda_(Earth-616),https://marvel.fandom.com/wiki/Captain_Barracuda_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
